faiss_position,venue_id,faiss_text
8536,ta_20c3ad0cf90c,fedhaa medium
8537,ta_a216569f6e59,grand sagar medium
8538,ta_3ed7365e65bf,sports star restaurant medium
8539,ta_e500541a5350,beiutna medium
8540,ta_b22b37bb451c,mabashirah medium
8541,ta_f81e102f1c43,metro city medium
8542,ta_468057ce3c97,ts deli restaurant medium
8543,ta_9ff89e5ab8ad,deira berth medium
8544,ta_6491cc58e707,khairat al shams medium
8545,ta_6e505cbba8a2,snacks plus cafeteria medium
8546,ta_422eba5114ea,pearl traditional kitchen medium
8547,ta_0f6ae3d30425,luzern medium
8548,ta_9ad5759bc706,home appetite medium
8549,ta_00fe6b21cc33,qasr al saba medium
8550,ta_0e4d739a98d8,al hajes medium
8551,ta_b146743c8f35,fil fil cafeteria medium
8552,ta_888fbacfa8c1,al freej mandi medium
8553,ta_c03b195fc654,ibn al dera medium
8554,ta_eef82d740aac,naya darbar medium
8555,ta_db5f9029a4a9,ahmad al jessmi medium
8556,ta_b9fdd2fe1ecc,rashidiya corner cafe medium
8557,ta_3bece7931c1e,hotbrands international medium
8558,ta_c0f1f34b766b,la taif cafeteria medium
8559,ta_78808babd4c1,relaince restaurant medium
8560,ta_09e6594a72b4,jabal mirdif medium
8561,ta_d56fcdfc3c55,burj al noor medium
8562,ta_31306c7df8d8,shamel bangla medium
8563,ta_ccc95d0e58a6,sunshine star medium
8564,ta_bf0d43a04687,crystal medium
8565,ta_3089b2da7e2b,oasis medium
8566,ta_3a1c1f2b3a33,ahmad abdulqader cafeteria medium
8567,ta_683319e478bb,almass star medium
8568,ta_f0f0d5b969f0,sanaa medium
8569,ta_eb84285bc9ec,sunshine chamber medium
8570,ta_c35bab7e8275,manoosha & shawarma italian lebanese medium
8571,ta_9902829cbfcc,salman mandi medium
8572,ta_67dad36a10d1,yum yum pizza pizza medium
8573,ta_a8b481059aa8,sojuk shawarma medium
8574,ta_fbc5a4597c7c,rib venue diner medium
8575,ta_78813f1a850b,suleiman saleh medium
8576,ta_0e4cfde60fbf,shai qasr al fidhi medium
8577,ta_b8edb51a18c8,shawerma sah medium
8578,ta_a522674c4812,ahmed al jabir medium
8579,ta_efc71037fa8e,saad al weraani medium
8580,ta_1960cc2546ad,london cafe medium
8581,ta_96cb796bc564,silver sea shell medium
8582,ta_f1833c0d881d,gourment burger restaurant medium
8583,ta_a3ad2a8d9bb1,sahab medium
8584,ta_bd7e495ea0da,biryani palace medium
8585,ta_8b453cf9d445,al hasna medium
8586,ta_7abdb78a24d7,al khmamis mohd medium
8587,ta_fa301ac51235,nazwa cafeteria medium
8588,ta_3f365ae5fbdb,al marar al jaded medium
8589,ta_e1e8a68a3cf9,lucky star medium
8590,ta_a38811bcc873,jabal al maha cafeteria medium
8591,ta_836558bda68c,a talal medium
8592,ta_d2e20f326828,al raheeb cafeteria medium
8593,ta_91abb62c03e1,marhaba cafeteria medium
8594,ta_531d094f83ef,jaleelah medium
8595,ta_f6de9688a488,maitha cafeteria medium
8596,ta_77d6a9be3355,sea horse medium
8597,ta_1df8e6ec5fcd,jabal al maha medium
8598,ta_a207a4ae542a,chou chou dmcc medium
8599,ta_0170633fcb7a,al saed medium
8600,ta_521380c089af,fatima hassan medium
8601,ta_b897aacaa609,al leqaa cafe medium
8602,ta_17268650b647,meshal medium
8603,ta_d5003265b9d6,sattar african medium
8604,ta_45cabfa3f43a,abu saif cafe medium
8605,ta_368f70eccda5,muneera medium
8606,ta_6ff03dfc33fb,najmat mubeen medium
8607,ta_e5b5e3fcda77,ajnas medium
8608,ta_19556a277901,saada star cafeteria medium
8609,ta_4fd0151669ef,al saada star cafe medium
8610,ta_96544bffada8,ahlam al khulood medium
8611,ta_a6089b0452e7,jima african african medium
8612,ta_414d0c6e5c3e,aqil hadad medium
8613,ta_600176a8b9a0,khalfanal shaer medium
8614,ta_ba749df7225d,nasaem el nelain restaurant medium
8615,ta_6634ce9621cb,lucky cafeteria medium
8616,ta_a662eea816c2,al margi medium
8617,ta_b161778c6605,jebel tariq cafeteria medium
8618,ta_8c6d15754832,bahadur medium
8619,ta_ffea4ea8d176,rabou al khaleej medium
8620,ta_237598402d11,al bannai cafeteria medium
8621,ta_4d620c077156,najmat al khaleej cafeteria medium
8622,ta_6762937d455e,al sohba medium
8623,ta_c8267807db0c,ali abdullah cafeteria medium
8624,ta_6d3bdb16d6e8,punjab darbar medium
8625,ta_8d5e7d1714d1,visit way restaurant medium
8626,ta_9a85a9619541,ahmad hassan medium
8627,ta_1d8c41698334,al-methaliya medium
8628,ta_4d736a822f56,bab al yemen medium
8629,ta_a51746bb8f15,al marwi restaurant medium
8630,ta_8f9e3287d3b3,golden cafeteria medium
8631,ta_3cde9a39436e,sareona cafeteria medium
8632,ta_87d87d5c48b2,viva roma medium
8633,ta_11e3b459ecd2,dar alsalam medium
8634,ta_ee46742e57e1,adel ahli fastfood medium
8635,ta_df1b46157f84,al bareeda cafeteria medium
8636,ta_9cad463542a6,al saedi medium
8637,ta_09b0dca19f21,tahani medium
8638,ta_0ca8434ab791,al marar medium
8639,ta_e53d56c06ffe,abu huda medium
8640,ta_2123a0aff723,fury medium
8641,ta_f4d7e4a4d178,abrar cafeteria medium
8642,ta_e453f0c506f2,al maarouf restaurant medium
8643,ta_595c4cd0593e,al horiyah juice medium
8644,ta_48100bf04e29,shareef al qiwani medium
8645,ta_8383e51f1594,al baraha flowers medium
8646,ta_1855ceab0b7b,arrow cafeteria medium
8647,ta_711b86049550,dream way medium
8648,ta_e6e5ada54e79,al hadika al zahabi restaurant medium
8649,ta_b2b74f959a14,city dawn cafeteria medium
8650,ta_8e3b1c7bd20f,al bader medium
8651,ta_fce158fc1877,murad ahmed abbas cafeteria medium
8652,ta_e7899495aa4d,musabbeh mohd al mansoori medium
8653,ta_5b5de35a1d3d,al marthaq al iraq medium
8654,ta_9bd0f9ff0876,peshwar medium
8655,ta_31037f40c97b,nayef oasis medium
8656,ta_ae06d8633570,gharnata cafeteria medium
8657,ta_b462da757696,bab al mandeb medium
8658,ta_92b819fd81cb,essa ahmed cafeteria medium
8659,ta_f948b645543c,shaikha cafeteria medium
8660,ta_a39ddac33d58,tanateef medium
8661,ta_55bb59deb76a,saeed shalim saleem cafeteria medium
8662,ta_ae5d51f4ce50,al baraha star medium
8663,ta_02e395fe5ef1,white moon medium
8664,ta_2451a5ac376d,salem khamis cafe medium
8665,ta_3e3cd6c641d6,pour fuad restaurant medium
8666,ta_f340f9b7b793,al anabaya medium
8667,ta_5f5e99e1e5fd,al sadh medium
8668,ta_0b1e55d01bfe,murghal darbar medium
8669,ta_75f3c3631364,al aumadh medium
8670,ta_09166f00948d,sufi cafeteria medium
8671,ta_70e311c8a9b8,al seedi oasis medium
8672,ta_faa05cd97f00,warba cafeteria medium
8673,ta_2bbf4cd9ea2b,suki medium
8674,ta_4b7362d209ae,zam zam cafeteria medium
8675,ta_1976ae3aae85,shai and gahwa coffee shop medium
8676,ta_f3b166c48d82,mubasner medium
8677,ta_234dd9716459,new green city star medium
8678,ta_99a84cf42fa5,sheaab al madeena medium
8679,ta_3291280a5ed6,kabab house medium
8680,ta_4dbe531f43d2,bait al shahama medium
8681,ta_4d5595995e6e,maroush medium
8682,ta_1f27140918fc,shate al harmiyah cafeteria medium
8683,ta_4fe38989846d,green land medium
8684,ta_df05ae9fa880,shath al forath medium
8685,ta_8cde12a88ab5,new tasty tamil medium
8686,ta_9a28bf9ffbcc,lyari darbar medium
8687,ta_48f3ef0a979c,tycoon medium
8688,ta_8cc4da838d67,danat al khaleej cafe medium
8689,ta_b31e6065cca5,sona medium
8690,ta_9ad12f8c6144,shams al bateen medium
8691,ta_f41bac738534,al madni medium
8692,ta_1b671db2c04b,al falasi medium
8693,ta_fe6ce435d2aa,hafid mohammed medium
8694,ta_fbd2543cde2f,jabal al safa cafeteria medium
8695,ta_6d27c0cc3976,al nazear cafeteria medium
8696,ta_5aae87fdfebb,pakalmadina medium
8697,ta_26c5b490653e,pak rose medium
8698,ta_56e0d1984663,micro city medium
8699,ta_7dd2ee1d8e3d,al zamala cafeteria medium
8700,ta_19a00c4cb0d6,pares express fastfood medium
8701,ta_c6c8fc12d458,al safwa cafeteria medium
8702,ta_2bff717faf83,al qariyath cafeteria medium
8703,ta_930bca4679b7,dosa hut medium
8704,ta_ef2f549ba7ed,al hijaz cafeteria medium
8705,ta_4e41e2de319c,mazagan lebanese lebanese mediterranean medium
8706,ta_50e4d736e0a0,nayagra cafeteria medium
8707,ta_0fd5b58f0601,umseiat shamia restaurant medium
8708,ta_98ae0ee72b24,bob one medium
8709,ta_332d95a6e970,crepe corner cafe medium
8710,ta_571aff55fb98,karachi medium
8711,ta_4ff47e285918,al embratoor cook & restaurant medium
8712,ta_fe0f89261982,sajwani medium
8713,ta_397e818e733f,ali yalwan medium
8714,ta_1f1188768429,karachi golden cafeteria medium
8715,ta_3771741aecff,al qusais park medium
8716,ta_5f9bc4c6ee9a,fatayer g medium
8717,ta_5f9e9f84532d,afaf medium
8718,ta_1bfdc378c390,zagareed medium
8719,ta_4a7acb575c1f,villa italian kitchen fastfood medium
8720,ta_d94d23ba6a73,al robian medium
8721,ta_e0868b33fe33,roznah cafe medium
8722,ta_5bd4d58e69b3,al shalam medium
8723,ta_abe362de806d,fresh plus cafe medium
8724,ta_a356e642103b,qusais falcon medium
8725,ta_29de06a628ab,khair madina medium
8726,ta_2344e1e76ed1,shams al tawar medium
8727,ta_b4724a4f2aab,palms village medium
8728,ta_306b450d1e2a,noor quality medium
8729,ta_0c633c7d926a,edathil ammootty medium
8730,ta_bab5ce953fdf,bel vadere medium
8731,ta_b0efcc378304,ahlan wa sehlan medium
8732,ta_02965ad43e6f,highlander fastfood medium
8733,ta_8fe4feacadc3,darwish al shehhi medium
8734,ta_a3c25b4d3c54,ahaad darnish medium
8735,ta_a597ae9542f2,sahal al neel medium
8736,ta_c43f2b929e5c,qasr al khan medium
8737,ta_a079927b4c65,zahrat al noor medium
8738,ta_36f8c2fc9af4,dalma medium
8739,ta_78ffa3cde921,cofee beanery medium
8740,ta_54e02c4572e4,fifth avenue cafe medium
8741,ta_249fe3558279,bait al shabab medium
8742,ta_4523129d6014,saif-al-saifi medium
8743,ta_e6aacd4e97f1,sanman medium
8744,ta_578707865c02,big bites medium
8745,ta_3cea3fe9a4ac,zahrat al nahda medium
8746,ta_e77a08bfc0dd,falafil al dar medium
8747,ta_8d2475d1c450,golden light medium
8748,ta_cee0900112a3,al surur medium
8749,ta_f0dcde31905b,le medium
8750,ta_92d9b7d3f51e,lmz cuisines medium
8751,ta_3141132356eb,shawarma alsag medium
8752,ta_b1dc9d7a3663,pampanga restaurant medium
8753,ta_0cc76edd9830,hyder abadi medium
8754,ta_cf185060739c,rihan medium
8755,ta_2c0fe4250e2a,rana palace medium
8756,ta_2c7bf8a359ee,danat al khair cafeteria medium
8757,ta_61e27129428b,dastar khwan medium
8758,ta_c8eedad40091,sawalef medium
8759,ta_26b565156611,mazzanie medium
8760,ta_b127e2b3cdeb,hawasan medium
8761,ta_3b3b5a6121ed,mr. doner medium
8762,ta_7c718fe59e4e,pasta kana medium
8763,ta_99c8ecd1a0ab,coup al shay medium
8764,ta_5719f2246cd5,bhittai dabar medium
8765,ta_87019def0149,tasty medium
8766,ta_90b875d00b32,royal paris star restaurant medium
8767,ta_09eac9f6dd06,miwah time medium
8768,ta_3ecd33f8a83f,umm saqeem popular kitchen medium
8769,ta_1b66e731ac5c,kanz al madeena medium
8770,ta_953c97b9b092,al rabwa restaurant medium
8771,ta_6f720e6b2339,indumini medium
8772,ta_230913604138,panera medium
8773,ta_f56e4d6cd5b8,ramla hot burger fastfood medium
8774,ta_07c767883ae1,al nakhadkha medium
8775,ta_9154e33a0ea3,on the move cafe medium
8776,ta_06e7b30a8ab3,al dar cafeteria medium
8777,ta_22748fe19085,chai cafe medium
8778,ta_97a4ac73a7c8,special chicken medium
8779,ta_c0f9d610d11b,zuhoor al bahr medium
8780,ta_f9286517f1ce,maha al jazeera medium
8781,ta_ca9b5fb5e6be,arshia medium
8782,ta_149d67bea2bb,chennai star medium
8783,ta_fe0cdee6ee7c,roskn al shay medium
8784,ta_ef892636f9ae,charlotte pastries medium
8785,ta_3cb7863d13c2,skylight cafe medium
8786,ta_ce7d8e6e6169,lagona medium
8787,ta_68197771d102,the back street medium
8788,ta_3459dfbfee92,chennai bilal medium
8789,ta_d6abad4e0c07,jumada medium
8790,ta_841d85d06b3f,al eman mandi medium
8791,ta_509de88e49c1,al rakoba medium
8792,ta_960fd5cef3ac,connections medium
8793,ta_11b47723e94c,pakistan dhaba medium
8794,ta_5e6018dfd2b6,al muhaisnah medium
8795,ta_3c9f891a7762,village palace medium
8796,ta_f63eab5eed89,avasca cafe medium
8797,ta_225bc547fae1,bait al fil fil medium
8798,ta_4d2ee172e2a1,anointed african african medium
8799,ta_fc64b005b88f,mong kok fastfood medium
8800,ta_dee34300c755,honey oat medium
8801,ta_afc3700ecbf7,sahar darbar medium
8802,ta_7b59a18718a8,lahore punjab medium
8803,ta_cd9ba91d6d19,taste of thalassery medium
8804,ta_a480ce4b32b5,karakiatto cafe medium
8805,ta_9fec6ba2965c,yello chilli pizza pizza medium
8806,ta_92ed01749047,murree darbar medium
8807,ta_06b3d31a557d,salala restaurant medium
8808,ta_d4c77782daba,sarayi medium
8809,ta_072ebff1d44e,al saada al fadaiya medium
8810,ta_4c0d19483e9e,umm wael medium
8811,ta_6482d7f198ec,dahi medium
8812,ta_f048bf21f61c,petra medium
8813,ta_40fdb750422d,seher al madina cafeteria medium
8814,ta_2c5472db2ce7,saeed mubarak cafeteria medium
8815,ta_c2379f5b90ed,qeethara cafe medium
8816,ta_66486b4a1d60,green city valley medium
8817,ta_df1845658868,sama al khaleej medium
8818,ta_34a49daffcf5,hadiya coffee house medium
8819,ta_26f680aeeea9,delight international medium
8820,ta_076374026298,al haithem medium
8821,ta_19e573797cf6,bur saeed medium
8822,ta_0ac513dc07ed,usthad restaurant medium
8823,ta_e48698cf9519,najmat ajnas medium
8824,ta_c9da43d0b75a,roken al nojoom cafeteria medium
8825,ta_a3dfd9ff3b40,najm al mowsim medium
8826,ta_aaa199bdcc80,najmat baniyas medium
8827,ta_ed00ecac4b19,little star medium
8828,ta_91d862c31880,wadi hadhra mout medium
8829,ta_db517459dbd7,west end medium
8830,ta_16537d367ef8,book and bean cafe medium
8831,ta_74f8c57ea9d2,al jafana medium
8832,ta_a989f02da629,rawada al manhal medium
8833,ta_2da657a78a18,gulf pastry medium
8834,ta_286740994acb,afghan gulf medium
8835,ta_b407e2fe4c47,saeed ismail farooq medium
8836,ta_76896533ad12,al adhil cafeteria medium
8837,ta_6df845ba6b68,al madenat medium
8838,ta_a9ef311217d3,shabab al warqa mandi medium
8839,ta_f92db598f03d,kabab safa medium
8840,ta_658a1c64d287,al qelaa cafeteria medium
8841,ta_facc09e68c16,herat bustan medium
8842,ta_160f554df18a,ismail ahmed isamil medium
8843,ta_2b49a3fe4aa0,eid bilal cafeteria medium
8844,ta_bc2b2a0a052a,ali ibrahim cafeteria medium
8845,ta_9f2b4ca2c6a0,safiyas medium
8846,ta_16bf01ce3249,al rahmani cafe medium
8847,ta_abc08ebd2051,al wafa island cafeteria medium
8848,ta_55c614f31ba9,al haddad cafeteria medium
8849,ta_ee6c5c942f65,al amwaj cafeteria medium
8850,ta_3c69e09d51fc,bait al mahshi medium
8851,ta_2407688d026a,wadi barada medium
8852,ta_4a74d59204da,naif star medium
8853,ta_7407759aa841,new top ten medium
8854,ta_d7272b83594b,al hajis coffee shop medium
8855,ta_94a1ac4b1cc3,royal plate medium
8856,ta_85d65988d1e5,al-moeed medium
8857,ta_41d7890415f4,fresh spot cafe medium
8858,ta_08eff917d150,jawhrat al madeena medium
8859,ta_7f231e4d2087,khalifa waleed medium
8860,ta_d411dd1ac000,shamiran medium
8861,ta_d6e09243c909,naif cafeteria medium
8862,ta_035955c207d7,najmat al watan medium
8863,ta_b47c9b51eace,waheeba cafeteria medium
8864,ta_d6d272fbba79,city crown cafeteria medium
8865,ta_37982b3c9930,al wada restaurant medium
8866,ta_9567117f26fa,al ittifaque medium
8867,ta_5ca30fecc24a,al karmel medium
8868,ta_c6f679cbff1b,al koob al sakhen medium
8869,ta_37237a0d7193,al arab pub medium
8870,ta_59e63e6fd47d,kgn restaurant medium
8871,ta_83ea95eb02ef,al manhal restaurant medium
8872,ta_f2d30320f3d4,maaraj medium
8873,ta_c8e3fb47e356,al zawaya al arbaa medium
8874,ta_d1d20c431b70,al wafa cafeteria medium
8875,ta_dc09ce2c9979,juma anas juma medium
8876,ta_579bd9c20e0e,manado cafeteria medium
8877,ta_932b33c178a8,aswaq cafeteria medium
8878,ta_3f6094717406,essa ibrahim cafeteria medium
8879,ta_2244ca4045e3,taha medium
8880,ta_88c59a426c63,ali bin eid al marry medium
8881,ta_ac745395546a,novelty restaurant medium
8882,ta_a7fba1430b4a,hanadi cafeteria medium
8883,ta_4ec51c713175,old barjeel cafeteria medium
8884,ta_1629885046b3,al mustreeh cafeteria medium
8885,ta_843d6453b657,al muzeef cafeteria medium
8886,ta_37a62a23a00f,ellikkal moosa medium
8887,ta_a504ace25f2f,lemon n chilli medium
8888,ta_ea708712bb47,museum medium
8889,ta_cddd882bb7f7,zakerry medium
8890,ta_210784a0347b,al touq cafeteria medium
8891,ta_eb14bdb50e00,talayani cafeteria medium
8892,ta_28aca39cdaf1,mashood kemis cafe medium
8893,ta_d3f6a42a374c,al hedal medium
8894,ta_ffca9a201430,al jamaa medium
8895,ta_b1d41ae1a61a,adil al shamsi cafe medium
8896,ta_61a8b9151909,al hanyooran cafeteria medium
8897,ta_e918abbfa15b,abdul basit medium
8898,ta_e2db98176db1,al-isteqrar medium
8899,ta_f0df7eb802e2,khamis al ammadi restaurant medium
8900,ta_d9b2b61fba14,khalil mohd. qambar medium
8901,ta_647ffde70ced,deenar medium
8902,ta_1e9d83dbf5cc,al quassab restaurant medium
8903,ta_2d5641f96fd6,azad medium
8904,ta_9259d1ec8806,rokn al aaelat cafeteria medium
8905,ta_9921bb2b09b5,taste mandi & madhbi medium
8906,ta_295e4ffd23dd,new generation restaurant medium
8907,ta_90ea0fe2a6b1,afraa cafeteria medium
8908,ta_463ead9d234b,bin subaeh medium
8909,ta_601797cc0dbc,sarovar medium
8910,ta_ef01209f396c,mahat al bayan cafeteria medium
8911,ta_fd1be7d1c806,rashid bin thani canteen medium
8912,ta_05b9eec838c6,palazhi medium
8913,ta_8886690721ba,hajer cafeteria medium
8914,ta_8cc914fcadaa,king taste medium
8915,ta_9c051a66e70b,dubai darbar medium
8916,ta_7588b332204c,last hour medium
8917,ta_255d1cd1b786,new nofal medium
8918,ta_fa21f3286fd6,al barara restaurant medium
8919,ta_c8113f18bf8e,azair medium
8920,ta_0df04697f765,al wasl ball room medium
8921,ta_da782ed1b710,baniyas meeting room medium
8922,ta_9daa2a6707e3,the african taste medium
8923,ta_4a34f36547ad,padoor medium
8924,ta_05f5d583db5a,shams al fajar medium
8925,ta_184a867a7873,fajar al khair restaurant medium
8926,ta_88488b96f46f,najimuddin cafeteria medium
8927,ta_9f14bc31cb86,fares al jazeera restaurant medium
8928,ta_c49047c2c437,hobaita restaurant medium
8929,ta_9bb4908b2767,arsenal medium
8930,ta_6fd21b1f6fd9,star house of tea medium
8931,ta_21cbbed8126e,sabia cafeteria medium
8932,ta_e01f81f2b87d,mihs arif cafeteria medium
8933,ta_410265b81cee,khalfan mohd al shaer medium
8934,ta_2f245bbc0136,al haqqaf restaurant medium
8935,ta_72e46d0c3be2,al mousameen medium
8936,ta_701001fd545c,al nakheel cafeteria medium
8937,ta_aa526c697f89,al najim al khalid medium
8938,ta_9c51bd62069f,village medium
8939,ta_94ce84d84724,al jashim star medium
8940,ta_4e2062674096,al kholood medium
8941,ta_2a95b5ea4a5d,al afia cafeteria medium
8942,ta_fc22d2ba5074,island sky medium
8943,ta_2e31ea53bee0,kalesa restaurant medium
8944,ta_0de1205a9a60,naufal kafa cafe medium
8945,ta_852f73c1fd60,yan shauang medium
8946,ta_ce529b72e0b1,nawah cafeteria medium
8947,ta_885bd1fcdc40,al minar medium
8948,ta_2f1a98afaf43,al bandaira medium
8949,ta_eef90357098d,modern palace medium
8950,ta_74b1d2b8985a,al baraha gate cafeteria medium
8951,ta_21bc7adacbcf,al monawaba cafeteria medium
8952,ta_38ba236a2e3f,tea time cafe medium
8953,ta_503730592044,al lail wa akhro medium
8954,ta_5a750d4ccb09,cafe anello medium
8955,ta_c86de317e854,casa beirut lebanese arabic medium
8956,ta_50d75adde081,nouveau medium
8957,ta_81809e40f78c,bab al noor medium
8958,ta_9a066eed4329,imperial medium
8959,ta_03aac83ff6a9,big gate medium
8960,ta_8725748fb5b7,kaba bombay medium
8961,ta_9609fce0ef60,abdulla al hammadi medium
8962,ta_b8c9b92e984e,ghoroob alshams medium
8963,ta_260c50c86b37,millen medium
8964,ta_d3cfaa123ad8,dalal cafeteria medium
8965,ta_c1acc53afe10,sport city cafeteria medium
8966,ta_bbb7e7718e6a,al heer cafeteria medium
8967,ta_870fdbece2b0,khalfan salem medium
8968,ta_91f4606c5f39,deccan paradise indian medium
8969,ta_a74e148f663b,al razooqi cafeteria medium
8970,ta_3e11cc9380e3,waterfall cafeteria medium
8971,ta_509ed188d8cd,sun flower fastfood medium
8972,ta_28499b8a3ad9,ayoon al reem medium
8973,ta_e6ddec856b8b,al sahefa cafe medium
8974,ta_d02eaecdd052,mini delights medium
8975,ta_a9146bbf1d29,al ebtseam cafeteria medium
8976,ta_7af3eb02c9af,foul & falafel medium
8977,ta_1fe7d33e894c,red farm sandwich medium
8978,ta_36facb34b549,eat and enjoy medium
8979,ta_5e49b3baecac,mammas hand medium
8980,ta_48ef22d0ae2c,mango medium
8981,ta_53d827d1735b,mobile cafe cafe medium
8982,ta_2cc9e0dc427f,pepperment medium
8983,ta_160b372afd91,alphamed llc medium
8984,ta_2882f7edab79,dyar alsam medium
8985,ta_4cc4d703c33c,cottage international medium
8986,ta_3c6171766e58,al shabir medium
8987,ta_7054912521d1,fasc sky medium
8988,ta_727f0abea430,deek duck medium
8989,ta_370f4e57b72b,chinese house restaurant medium
8990,ta_0722df5addc6,jillani medium
8991,ta_3b5a4c07f476,hot n roll jlt medium
8992,ta_994324b7c610,chesters chicken and pizza pizza fastfood medium
8993,ta_db3b38b90258,al nakheel oasis medium
8994,ta_d7f6f35aa951,infinite pyramid medium
8995,ta_e47557353cd8,taif ali khaleej coffee shop medium
8996,ta_168e268c2ecb,aqsa al madeena medium
